speaker	vowel	file	moment	birthyear	sex	timepoint	word	prevcons	folcons	style	duration	timeA	F1A	F2A	F3A	timeB	F1B	F2B	F3B	timeC	F1C	F2C	F3C
092	i:	092-F-BHC2	BHC2	1954	female	646.8362911	tiid	t	t	spon	203.25999	50.8149975	406.8953205	2354.555867	3057.511946	101.629995	369.8980318	2479.512059	3442.842854	152.4449925	365.3009365	2471.873576	3785.959234
092	i:	092-F-BHC2	BHC2	1954	female	834.8356067	tiidsje	t	t	spon	106.823503	26.70587575	405.5554634	2427.898787	2753.242973	53.4117515	397.7083673	2433.629725	2740.752387	80.11762725	385.6622236	2393.226109	2759.530376
092	i:	092-F-BHC2	BHC2	1954	female	840.0724828	tiid	t	d	spon	164.15106	41.037765	372.6822024	2478.964782	2660.30243	82.07553	370.5375917	2521.113705	2663.040223	123.113295	365.3255017	2317.657814	2741.233225
092	i:	092-F-BHC2	BHC2	1954	female	907.0395034	iisfûgeltsje	Ø	s	spon	129.145035	32.28625875	354.5188511	2443.402931	2662.622611	64.5725175	361.8938652	2592.26066	2758.141397	96.85877625	342.2321165	2615.870643	2727.969304
092	i:	092-F-BHC2	BHC2	1954	female	1099.506995	tiid	t	t	spon	142.163086	35.5407715	355.1611394	2535.729618	2840.291727	71.081543	362.7373369	2595.582678	2626.004063	106.6223145	400.0842542	2508.081204	2746.218018
092	i:	092-F-BHC2	BHC2	1954	female	1170.525932	tiid	t	t	spon	244.010614	61.0026535	373.2274951	2457.019887	2820.206832	122.005307	357.3911469	2499.463209	2710.977663	183.0079605	354.7880837	2576.765181	2686.63209
095	i:	095-F-BHC2	BHC2	1967	female	91.69184858	wiif	v	f	read	311.859916	77.964979	286.8757772	2626.014678	3525.428938	155.929958	418.7935841	2752.403551	3792.616511	233.894937	317.6205731	2830.621627	3690.973513
095	i:	095-F-BHC2	BHC2	1967	female	93.52738031	siik	s	k	read	299.271878	74.8179695	433.2381665	2778.540953	3528.251598	149.635939	439.1404771	2765.521378	3549.668386	224.4539085	385.2622501	2880.137644	3597.075608
095	i:	095-F-BHC2	BHC2	1967	female	199.2150492	wiid	v	t	read	167.178395	41.79459875	377.42022	2541.110083	3235.24645	83.5891975	402.5856875	2550.127721	3279.534327	125.3837963	327.0786632	2771.307944	3434.403143
095	i:	095-F-BHC2	BHC2	1967	female	908.9907817	tiid	t	t	spon	123.182056	30.795514	424.3958557	2389.470022	2894.622562	61.591028	434.9855421	2485.419723	3052.058825	92.386542	361.1965845	2485.651089	2976.215949
098	i:	098-F-BHC2	BHC2	1968	female	2488.180676	tiid	t	t	spon	165.707512	41.426878	372.1673023	1795.483022	2459.205885	82.853756	328.8031171	1849.689195	2534.971552	124.280634	353.7263286	1835.289487	2513.842755
098	i:	098-F-BHC2	BHC2	1968	female	88.34658115	wiif	v	f	read	302.666489	75.66662225	294.3008691	2375.532959	2899.58423	151.3332445	275.7100633	2571.222777	3087.746462	226.9998668	320.1410891	2523.600345	2890.628009
098	i:	098-F-BHC2	BHC2	1968	female	90.03043562	siik	k	k	read	246.114033	61.52850825	271.7027954	2350.260919	2790.720293	123.0570165	288.1779196	2545.761632	2763.057842	184.5855248	289.83763	2530.931699	2854.723357
098	i:	098-F-BHC2	BHC2	1968	female	103.5638927	tiid	t	t	read	226.022263	56.50556575	326.5505326	2186.070665	2575.320833	113.0111315	314.084154	2168.72876	2673.88666	169.5166973	307.9681981	2334.464477	2859.021571
098	i:	098-F-BHC2	BHC2	1968	female	187.1746534	wiid	v	t	read	138.75161	34.6879025	349.5512226	2390.581576	2585.409679	69.375805	360.0888529	2620.158696	2660.924077	104.0637075	385.7184006	2550.74223	2799.843457
098	i:	098-F-BHC2	BHC2	1968	female	321.1366214	wiis	v	s	spon	141.185959	35.29648975	370.401404	2220.204747	2765.369516	70.5929795	382.0699241	2283.517521	2866.215342	105.8894693	372.7832619	2319.622169	2906.152224
098	i:	098-F-BHC2	BHC2	1968	female	674.7312089	siik	s	k	spon	103.137818	25.7844545	341.0019299	2045.674564	2380.164856	51.568909	323.8531582	2265.694893	2484.04566	77.3533635	330.194977	2376.690054	2900.265696
098	i:	098-F-BHC2	BHC2	1968	female	1103.311322	tiidsje	t	t	spon	93.108243	23.27706075	369.5787945	2457.98478	3725.932331	46.5541215	335.44768	2427.32826	3969.705998	69.83118225	334.3474456	2285.023625	2505.427314
098	i:	098-F-BHC2	BHC2	1968	female	1125.890957	tiid	t	t	spon	155.559501	38.88987525	341.9760732	2390.727997	2434.961915	77.7797505	337.9157322	2417.657647	2522.522393	116.6696258	338.5234298	2546.822726	3839.327827
098	i:	098-F-BHC2	BHC2	1968	female	1244.836285	tiid	t	t	spon	156.517774	39.1294435	368.2825083	2295.451858	2843.05268	78.258887	346.9198114	2406.345029	3105.82052	117.3883305	309.9082357	2487.177157	2770.315564
098	i:	098-F-BHC2	BHC2	1968	female	1391.672313	tiid	t	t	spon	149.565693	37.39142325	346.2224704	2264.401999	2318.920607	74.7828465	342.9773275	2251.167169	2508.797675	112.1742698	340.3115002	2250.9606	2366.062293
098	i:	098-F-BHC2	BHC2	1968	female	1560.399805	fiif	f	v	spon	119.668575	29.91714375	349.2426746	2192.673755	3750.289415	59.8342875	334.7778959	2201.769538	2249.168944	89.75143125	334.3141673	2179.572435	2717.496884
098	i:	098-F-BHC2	BHC2	1968	female	1626.795291	tiid	t	t	spon	221.623504	55.405876	367.4823554	2348.734907	2642.999098	110.811752	319.1927861	2586.398381	2687.990738	166.217628	322.1278464	2508.050093	3832.477607
098	i:	098-F-BHC2	BHC2	1968	female	1863.808485	wiis	v	z	spon	190.648829	47.66220725	396.1558727	2184.10251	2575.752038	95.3244145	357.9465312	2282.078193	2662.297425	142.9866218	306.8607051	2284.442149	2719.448774
098	i:	098-F-BHC2	BHC2	1968	female	2213.919725	tiid	t	t	spon	174.632433	43.65810825	389.6131093	1997.960768	2459.073219	87.3162165	402.6679653	2084.189852	2412.555544	130.9743248	387.7867319	2094.200326	2489.246426
101	i:	101-F-BHC2	BHC2	1972	female	212.4804537	wiid	v	t	read	192.183431	48.04585775	313.9960256	2692.2374	3494.826476	96.0917155	363.8022773	2482.108631	2995.555988	144.1375733	435.5330975	1958.647613	2936.654332
101	i:	101-F-BHC2	BHC2	1972	female	102.0944784	wiif	v	f	read	232.255036	58.063759	305.1270734	2590.901322	2918.621021	116.127518	289.9254288	2656.092982	3131.404265	174.191277	357.9381183	2775.977458	3166.678114
101	i:	101-F-BHC2	BHC2	1972	female	118.3201634	tiid	t	t	read	236.566537	59.14163425	258.2119274	2270.238819	2612.802141	118.2832685	307.263014	1797.339052	2642.512208	177.4249028	275.8105004	1800.22307	2591.950098
101	i:	101-F-BHC2	BHC2	1972	female	104.2050427	siik	s	k	read	259.845674	64.9614185	271.9982797	2504.191249	3071.470607	129.922837	268.9919888	2782.604313	3084.061226	194.8842555	346.602687	2936.941465	3031.417339
101	i:	101-F-BHC2	BHC2	1972	female	686.0303413	siik	s	k	spon	174.430033	43.60750825	460.5155431	2544.077193	2996.293195	87.2150165	302.5967382	2551.237161	2962.063511	130.8225248	278.1705817	2600.277512	2994.935689
101	i:	101-F-BHC2	BHC2	1972	female	1104.269044	wiis	v	z	spon	160.827201	40.20680025	341.2912642	2051.77953	2570.660919	80.4136005	336.5744833	2153.279168	2651.429057	120.6204008	282.3656893	2184.44759	2485.416969
101	i:	101-F-BHC2	BHC2	1972	female	1154.891055	tiid	t	t	spon	158.322777	39.58069425	333.301057	2522.442205	2916.565755	79.1613885	287.1599789	2507.819955	3032.606882	118.7420828	309.8144991	2480.624701	2895.899667
101	i:	101-F-BHC2	BHC2	1972	female	1643.945287	tiid	t	d	spon	196.582407	49.14560175	415.0067259	2546.358589	2848.278949	98.2912035	401.1577267	2646.106128	3114.366372	147.4368053	279.3218578	2535.744963	3036.06776
107	i:	107-F-BHC2	BHC2	1966	male	89.83088253	wiif	v	f	read	212.784998	53.1962495	304.7819677	1975.675699	2624.554037	106.392499	310.4766065	2004.589486	2532.314038	159.5887485	313.1468808	1977.929214	2602.759932
107	i:	107-F-BHC2	BHC2	1966	male	92.1952539	siik	s	k	read	220.57549	55.1438725	300.7640777	2096.533365	2956.338124	110.287745	310.3773086	2047.691849	2697.847909	165.4316175	320.5702788	2133.481233	2576.361326
107	i:	107-F-BHC2	BHC2	1966	male	102.0784509	tiid	t	t	read	221.535187	55.38379675	320.2685801	1960.326634	2607.271213	110.7675935	297.9266911	2023.27878	2587.350418	166.1513903	330.2384661	1918.528766	2512.800234
107	i:	107-F-BHC2	BHC2	1966	male	192.3191608	wiid	v	t	read	129.658716	32.414679	296.0720083	1971.119551	2514.864023	64.829358	301.7374902	2057.451261	2516.034207	97.244037	299.0191228	2068.333064	2482.626732
107	i:	107-F-BHC2	BHC2	1966	male	307.5640738	tiid	t	t	spon	129.897473	32.47436825	349.3157368	2031.420804	2604.958138	64.9487365	309.2883859	2015.127308	2652.524554	97.42310475	314.4170769	1987.169399	2466.666733
107	i:	107-F-BHC2	BHC2	1966	male	962.0774634	tiid	t	t	spon	170.136314	42.5340785	388.9509644	1962.930805	2382.337384	85.068157	395.2486329	2016.102361	2437.720772	127.6022355	402.4730307	1928.75615	2304.166193
107	i:	107-F-BHC2	BHC2	1966	male	979.5062087	tiid	t	t	spon	111.148176	27.787044	349.1586563	2050.426443	2515.015021	55.574088	342.0339993	2033.98315	2516.627396	83.361132	332.2144671	1992.150364	2406.501434
110	i:	110-F-BHC2	BHC2	1972	female	101.7618948	wiif	v	f	read	262.892214	65.7230535	396.0853799	2627.958857	3350.607048	131.446107	355.2615647	2632.057681	3259.236845	197.1691605	336.4214989	2642.254925	3696.406656
110	i:	110-F-BHC2	BHC2	1972	female	107.3640578	siik	s	k	read	295.087901	73.77197525	358.8678502	2397.142691	3259.958488	147.5439505	352.759279	2384.94286	3177.905044	221.3159258	358.6626431	2369.33211	3176.999267
110	i:	110-F-BHC2	BHC2	1972	female	121.9197463	tiid	t	t	read	234.64754	58.661885	342.4727881	2251.188194	3144.747226	117.32377	325.9112134	2223.397837	2971.633165	175.985655	322.0156363	2595.020163	3234.897944
110	i:	110-F-BHC2	BHC2	1972	female	216.0398081	wiid	v	t	read	198.578195	49.64454875	381.6790382	2266.629774	2920.885612	99.2890975	404.3081268	2716.744264	3376.695552	148.9336463	404.9882934	2462.005091	2535.208567
110	i:	110-F-BHC2	BHC2	1972	female	351.5599072	tiid	t	t	spon	354.663155	88.66578875	306.2294836	2765.271806	3314.41392	177.3315775	362.868499	2537.824685	2740.064255	265.9973663	383.9308901	2619.834352	3350.516121
110	i:	110-F-BHC2	BHC2	1972	female	429.1538496	tiid	t	t	spon	172.811632	43.202908	485.293307	2412.397199	3099.649864	86.405816	406.8992601	2473.281725	3056.236485	129.608724	353.7418415	2358.28417	2585.694681
110	i:	110-F-BHC2	BHC2	1972	female	778.5682247	tiid	t	t	spon	170.723848	42.680962	364.9518337	2403.179343	2912.73205	85.361924	362.4874831	2513.715077	2801.936848	128.042886	336.4367704	2281.99053	3692.802637
110	i:	110-F-BHC2	BHC2	1972	female	1077.043123	tiid	t	t	spon	161.24279	40.3106975	388.9006291	2407.012275	2880.955016	80.621395	397.3451593	2266.263117	2750.661086	120.9320925	388.5267602	2608.065377	2821.366801
110	i:	110-F-BHC2	BHC2	1972	female	1082.662715	tiid	t	t	spon	181.105242	45.2763105	402.2618102	2261.199903	3399.579209	90.552621	388.1740147	2217.898698	3336.323094	135.8289315	415.9253831	2385.582639	2964.039824
110	i:	110-F-BHC2	BHC2	1972	female	1198.749243	bliid	t	t	spon	120.297781	30.07444525	433.8615406	2250.743785	2714.838004	60.1488905	433.1850128	2390.750311	2998.628848	90.22333575	435.0851386	2310.15801	2692.205121
110	i:	110-F-BHC2	BHC2	1972	female	1299.79045	fiif	f	v	spon	175.509983	43.87749575	411.1877204	2119.937673	2966.973942	87.7549915	390.6620675	2258.128186	2917.453336	131.6324873	378.5426957	2308.762107	2421.602728
110	i:	110-F-BHC2	BHC2	1972	female	1319.858269	fiif	f	v	spon	148.277604	37.069401	369.5000352	2525.760423	3659.64408	74.138802	372.8578024	2572.537626	3676.394425	111.208203	370.3558238	2533.073394	2741.737897
110	i:	110-F-BHC2	BHC2	1972	female	1472.970398	tiid	t	d	spon	136.780452	34.195113	441.1838566	2411.622126	2847.622339	68.390226	432.7927272	2190.214321	2797.140322	102.585339	431.7472227	2621.199289	2850.892338
112	i:	112-F-BHC2	BHC2	1966	male	110.2282965	wiif	v	f	read	234.31962	58.579905	299.0086671	2105.581189	2645.502108	117.15981	334.7500063	1907.02698	2437.619541	175.739715	344.9463008	2173.634324	3343.793535
112	i:	112-F-BHC2	BHC2	1966	male	112.0256449	siik	s	k	read	276.404647	69.10116175	317.4034924	2334.014919	3378.58786	138.2023235	306.6618561	2238.620372	3545.902025	207.3034853	316.11205	2298.048133	3536.243514
112	i:	112-F-BHC2	BHC2	1966	male	1598.107618	tiid	t	d	spon	135.252294	33.8130735	340.9611577	1785.414736	2459.181177	67.626147	329.4938128	1758.88995	2261.789261	101.4392205	341.0584225	1971.234446	2161.529464
112	i:	112-F-BHC2	BHC2	1966	male	1647.359482	tiid	t	t	spon	231.996235	57.99905875	276.6022342	2181.739823	2300.189639	115.9981175	278.0049837	2369.337328	2728.047372	173.9971763	292.7931901	2264.622493	2829.722041
112	i:	112-F-BHC2	BHC2	1966	male	1672.357998	tiid	t	t	spon	134.324572	33.581143	399.450359	1864.819976	2390.508968	67.162286	306.3926383	2062.879779	2260.406271	100.743429	354.6966309	2019.617877	2434.368007
112	i:	112-F-BHC2	BHC2	1966	male	2539.944	tiid	t	t	spon	147.241283	36.81032075	318.2491295	2076.651931	2399.357112	73.6206415	380.7707577	2150.981835	2559.327502	110.4309623	317.2125051	2063.376397	2773.77245
112	i:	112-F-BHC2	BHC2	1966	male	2756.599493	bliid	l	t	spon	112.451171	28.11279275	352.5701515	1840.198178	2299.992545	56.2255855	330.5640216	1971.791223	2253.273783	84.33837825	388.287408	1969.384067	2361.952346
112	i:	112-F-BHC2	BHC2	1966	male	2764.973568	tiid	t	t	spon	165.78431	41.4460775	378.0370985	2249.112758	3128.388776	82.892155	364.0543498	2263.795729	2912.196789	124.3382325	297.4161454	2308.822135	2778.257882
112	i:	112-F-BHC2	BHC2	1966	male	2875.424511	tiid	t	t	spon	142.700243	35.67506075	361.7343725	2019.173705	2990.315721	71.3501215	372.9971317	2097.614343	3087.843966	107.0251823	397.795876	2149.954369	2930.447949
112	i:	112-F-BHC2	BHC2	1966	male	2883.124255	tiid	t	t	spon	129.746259	32.43656475	342.4091832	2126.838661	2881.842726	64.8731295	326.8051887	2200.358234	2432.881444	97.30969425	310.7954569	2213.885435	2407.456793
