speaker	vowel	file	moment	birthyear	sex	timepoint	word	prevcons	folcons	read/spon	duration	timeA	F1A	F2A	F3A	timeB	F1B	F2B	F3B	timeC	F1C	F2C	F3C					
049	i:	049-F-BHC1	BHC1	1946	female	1975.814892	tsiisopslach	s	s	spontaneous	196.4679488	49.1169872	379.4827576	2529.28591	2868.60125	98.23397441	374.5215985	2318.373091	2843.211259	147.3509616	341.6752968	2587.881137	2956.838913					
049	i:	049-F-BHC1	BHC1	1946	female	1987.198157	tsiis	s	s	spontaneous	168.8609588	42.21523969	381.0259937	2374.946844	2980.262397	84.43047938	393.2638006	2447.909902	2914.176868	126.6457191	338.5029719	2443.396164	2920.503291					
049	i:	049-F-BHC1	BHC1	1946	female	2014.751331	tsiismakker	s	z	spontaneous	161.880191	40.47004774	354.7876223	2542.899817	2810.611387	80.94009548	384.908582	2451.37131	2779.671131	121.4101432	341.5863471	2418.266845	2747.47778					
049	i:	049-F-BHC1	BHC1	1946	female	2086.216517	siik	s	k	spontaneous	162.2319067	40.55797666	356.04119	2302.72879	2873.013251	81.11595333	342.3296865	2388.461449	2745.413072	121.67393	338.4969599	2433.088723	2742.862012					
050	i:	050-F-BHC1	BHC1	1964	female	207.2769421	wiid	v	t	read	142.514581	35.62864524	363.1674985	2877.263885	3570.910191	71.25729048	391.672733	2847.515736	3240.442335	106.8859357	430.1495108	2274.235489	2878.399525					
050	i:	050-F-BHC1	BHC1	1964	female	1145.041417	tiidskrift	t	t	spontaneous	119.4081882	29.85204705	399.3721888	2779.117662	3141.42252	59.70409409	388.7052742	2878.351492	3130.010547	89.55614114	405.8594393	2869.731512	3170.126613					
050	i:	050-F-BHC1	BHC1	1964	female	102.0029493	wiif	v	f	read	267.4480956	66.86202391	374.3815331	2655.357753	3247.31209	133.7240478	391.0531645	2791.783454	3163.981079	200.5860717	316.4749156	2639.442749	3268.156981					
050	i:	050-F-BHC1	BHC1	1964	female	103.4494556	siik	s	k	read	237.3868917	59.34672293	418.1564657	2591.031084	3148.901626	118.6934459	411.8545318	2646.031477	3215.767632	178.0401688	372.8897747	2692.706252	3211.461905					
050	i:	050-F-BHC1	BHC1	1964	female	123.5692225	tiid	t	t	read	163.6591447	40.91478617	390.3004913	2736.129287	3130.045531	81.82957233	381.3995772	2790.227592	3217.879228	122.7443585	405.062882	2740.963544	3129.003821					
050	i:	050-F-BHC1	BHC1	1964	female	1629.650067	iisbaan	Ø	z	spontaneous	202.6728129	50.66820323	405.2612256	2236.237106	2974.8647	101.3364065	397.4972659	2188.961114	3053.313937	152.0046097	423.1967546	2738.827153	3009.606862					
050	i:	050-F-BHC1	BHC1	1964	female	1639.661856	iisbaan	Ø	z	spontaneous	194.5949212	48.6487303	476.915761	2547.720337	3198.103975	97.29746059	481.3719358	2714.647806	3119.996804	145.9461909	466.365271	2859.874972	3065.842662					
050	i:	050-F-BHC1	BHC1	1964	female	1897.173091	tiid	t	t	spontaneous	139.661892	34.91547301	426.3487112	2464.49808	2952.328446	69.83094602	428.1593497	2431.362187	2931.976283	104.746419	426.766863	2477.905177	2941.153803					
054	i:	054-F-BHC1	BHC1	1952	female	89.11872608	wiif	v	f	read	213.5815675	53.39539188	336.2690744	2439.794196	3180.764905	106.7907838	380.7196662	2374.43608	3142.163646	160.1861756	259.7943072	2205.189427	2933.597467					
054	i:	054-F-BHC1	BHC1	1952	female	1405.263128	fiif	f	v	spontaneous	174.2268478	43.55671196	312.4326617	2518.852854	2703.086519	87.11342392	306.4794432	2631.742464	2955.883077	130.6701359	314.1666747	2426.879472	2703.029121					
054	i:	054-F-BHC1	BHC1	1952	female	1826.22766	siik	s	k	spontaneous	164.7302037	41.18255091	374.668006	2504.871775	2813.97113	82.36510183	304.2710471	2580.76432	2967.821143	123.5476527	241.5533007	2507.523686	3396.550831					
063	i:	063-F-BHC1	BHC1	1936	male	2402.965866	priis	r	s	spontaneous	132.281889	33.07047226	338.7061395	2407.567358	2817.475321	66.14094451	364.5271323	2238.535871	2803.535986	99.21141677	436.3409549	2042.826274	2688.744072					
063	i:	063-F-BHC1	BHC1	1936	male	293.0025219	siik	s	k	read	395.6887923	98.92219807	312.4951413	2322.1112	2569.013374	197.8443961	323.281176	2259.652961	2840.412235	296.7665942	343.7533611	2255.271836	2734.065182					
063	i:	063-F-BHC1	BHC1	1936	male	290.8281062	wiif	v	f	read	423.5349919	105.883748	345.4296304	2162.968235	2626.501816	211.7674959	354.112376	2238.507957	2808.366022	317.6512439	379.4298036	2297.926171	2957.167013					
063	i:	063-F-BHC1	BHC1	1936	male	323.9867961	tiid	t	t	read	163.327888	40.83197199	362.6014794	2294.188244	2848.988699	81.66394399	339.8263813	2385.08312	2867.775704	122.495916	340.3452349	2425.606708	2999.5724					
063	i:	063-F-BHC1	BHC1	1936	male	410.985145	wiid	v	t	read	209.9610351	52.49025877	309.9322084	2315.049016	2916.709764	104.9805175	256.9676653	2318.40851	3305.299134	157.4707763	277.2612744	2309.992945	3102.471801					
063	i:	063-F-BHC1	BHC1	1936	male	979.3302876	wiist	v	s	spontaneous	177.0499268	44.26248169	314.8542109	2192.237159	2689.179648	88.52496338	336.39471	2344.522789	2810.772093	132.7874451	276.2673177	2392.205845	3026.525866					
063	i:	063-F-BHC1	BHC1	1936	male	1165.248068	tiid	t	t	spontaneous	171.4261941	42.85654853	362.0158204	2249.077393	2930.965865	85.71309707	349.8929438	2253.185264	2739.024029	128.5696456	328.7961527	2245.3065	2770.506089					
063	i:	063-F-BHC1	BHC1	1936	male	1689.774395	tiid	t	d	spontaneous	148.6790233	37.16975583	368.9706411	2141.688296	2742.097574	74.33951166	359.012133	2236.862156	2742.727028	111.5092675	321.4783456	2246.477504	2737.739423					
063	i:	063-F-BHC1	BHC1	1936	male	1942.02921	tiid	t	t	spontaneous	199.3002016	49.82505039	347.0184415	2199.443652	2786.380529	99.65010078	342.4835204	2297.318873	2663.269901	149.4751512	328.2816544	2335.779706	2562.205327					
063	i:	063-F-BHC1	BHC1	1936	male	2108.383037	priis	r	s	spontaneous	122.7872073	30.69680182	343.2078805	2335.459468	2751.693736	61.39360364	343.1511488	2357.77137	2779.150859	92.09040546	324.0236101	2350.919528	2768.346194					
064	i:	064-F-BHC1	BHC1	1959	male	274.2128272	wiid	v	t	read	162.6233734	40.65584336	281.1212898	2193.314233	2761.807098	81.31168671	325.2041151	2277.0056	2862.446533	121.9675301	442.2778683	2051.198074	2683.722826					
064	i:	064-F-BHC1	BHC1	1959	male	180.1572886	tiid	t	t	read	164.3529398	41.08823496	310.3537594	2142.999131	2636.199697	82.17646991	300.9393348	2208.567378	2983.985009	123.2647049	283.3116117	2008.011386	2547.586728					
064	i:	064-F-BHC1	BHC1	1959	male	153.0666124	wiif	v	f	read	229.5110986	57.37777466	357.8928034	2174.279927	2753.114795	114.7555493	361.2487944	2203.306301	2858.68489	172.133324	286.1723795	2320.813741	2897.085628					
064	i:	064-F-BHC1	BHC1	1959	male	154.5158541	siik	s	k	read	229.7490465	57.43726161	491.8563494	2094.487267	2786.971893	114.8745232	399.7458638	2153.289595	2685.689559	172.3117848	302.8987587	2183.830387	2645.936377					
064	i:	064-F-BHC1	BHC1	1959	male	1105.163842	tiid	t	t	spontaneous	139.0311987	34.75779967	274.1030021	2091.091735	2324.027273	69.51559934	315.0909379	2150.431102	2340.047475	104.273399	312.5665527	2037.798403	2416.410524					
064	i:	064-F-BHC1	BHC1	1959	male	1167.515399	betiid	t	t	spontaneous	130.2046485	32.55116213	363.7702528	2103.288008	2591.798012	65.10232426	401.4155976	2159.018813	2471.649132	97.65348639	367.60908	2190.345052	2301.913919					
064	i:	064-F-BHC1	BHC1	1959	male	1270.191303	tiid	t	t	spontaneous	153.6256535	38.40641337	397.7027584	2081.350454	2775.46418	76.81282675	419.6130664	2115.708902	2577.128919	115.2192401	305.965043	2086.802994	2711.000878					
064	i:	064-F-BHC1	BHC1	1959	male	1350.691053	tiid	t	d	spontaneous	100.8951796	25.22379489	266.7662491	2022.522048	2485.717124	50.44758979	337.5394488	2058.122332	2524.042978	75.67138468	301.6445832	2077.058083	2163.235653					
064	i:	064-F-BHC1	BHC1	1959	male	1557.167057	fiif	f	v	spontaneous	135.1996568	33.7999142	263.6124148	1977.098805	2629.606202	67.5998284	278.3224665	1954.662114	2614.71745	101.3997426	286.4031311	1901.322745	2449.214713					
064	i:	064-F-BHC1	BHC1	1959	male	1728.841958	fiif	f	v	spontaneous	143.1814869	35.79537172	301.3719645	2154.114453	2514.508738	71.59074344	305.2622988	2108.222308	2552.104865	107.3861152	288.6525607	2069.452867	2636.152354					
071	i:	071-F-BHC1	BHC1	1936	male	131.6794403	wiif	v	f	read	234.6633886	58.66584714	325.2247838	2060.046112	2585.620325	117.3316943	288.8501782	2131.07086	2698.085774	175.9975414	279.3582389	2053.022437	2597.148465					
071	i:	071-F-BHC1	BHC1	1936	male	133.2749273	siik	s	k	read	167.7789238	41.94473095	354.7885439	1958.312978	2611.226076	83.88946189	332.7120963	1994.94452	2588.492707	125.8341928	311.1959206	2008.416117	2530.974564					
071	i:	071-F-BHC1	BHC1	1936	male	159.0605604	tiid	t	t	read	168.5420432	42.13551081	337.1209553	2020.957825	2581.65678	84.27102161	315.1336157	2154.298441	2550.532943	126.4065324	291.1717451	2147.046249	2578.344351					
071	i:	071-F-BHC1	BHC1	1936	male	241.6687103	wiid	v	t	read	136.1677222	34.04193055	357.7962468	2017.846191	2301.066109	68.08386111	348.2842014	2172.718598	2472.610106	102.1257917	332.0303209	2157.278358	2509.59546					
071	i:	071-F-BHC1	BHC1	1936	male	1068.220718	betiid	t	t	spontaneous	116.4767399	29.11918498	315.1114273	2034.932611	2453.784438	58.23836997	295.6080193	2099.550161	2405.021632	87.35755495	294.799502	2089.048417	2473.620443					
071	i:	071-F-BHC1	BHC1	1936	male	1236.722353	priis	r	z	spontaneous	159.1373103	39.78432758	288.2956251	2098.6336	2411.515155	79.56865516	276.8882468	2181.393427	2453.219652	119.3529827	269.2954461	2138.885063	2518.846657					
071	i:	071-F-BHC1	BHC1	1936	male	1267.784073	fiif	f	f	spontaneous	150.4995107	37.62487767	337.8363307	2021.346701	2301.888475	75.24975533	319.3767657	2120.723603	2430.993128	112.874633	298.0159846	2143.455872	2387.084656					
071	i:	071-F-BHC1	BHC1	1936	male	1898.168402	tiid	t	t	spontaneous	157.5517072	39.38792679	396.8196791	2009.480762	2557.635451	78.77585359	373.2474454	2050.202879	2772.759604	118.1637804	377.3881496	2080.269697	2672.626663					
071	i:	071-F-BHC1	BHC1	1936	male	1923.769406	tiid	t	t	spontaneous	154.4242666	38.60606666	363.4021168	2097.269372	2627.7057	77.21213332	354.4036521	2133.77533	2606.800295	115.8182	345.3112396	2171.4777	2590.354915					
071	i:	071-F-BHC1	BHC1	1936	male	1982.336652	wiis	v	s	spontaneous	164.3464167	41.08660417	382.9933082	2061.958828	2459.181294	82.17320834	340.8330515	2135.58476	2465.141183	123.2598125	278.2093181	2151.599071	2483.722924					
072	i:	072-F-BHC1	BHC1	1965	male	125.2972659	wiif	v	v	read	182.7367819	45.68419548	322.3453564	2002.926245	2467.153469	91.36839095	285.8884554	2073.31526	2626.55142	137.0525864	257.2582817	2084.344843	2567.69451					
072	i:	072-F-BHC1	BHC1	1965	male	126.4567326	siik	s	k	read	158.5626229	39.64065571	372.123089	1888.164582	2525.743594	79.28131143	347.2772683	1947.157736	2497.450262	118.9219671	323.1086631	2042.889777	2453.168124					
072	i:	072-F-BHC1	BHC1	1965	male	147.3310582	tiid	t	t	read	163.8300178	40.95750444	361.552138	1908.888252	2388.967004	81.91500889	350.8167008	1967.12166	2278.466113	122.8725133	341.3986172	2080.966103	2247.339927					
072	i:	072-F-BHC1	BHC1	1965	male	233.1394007	wiid	v	t	read	115.1592483	28.78981207	330.6223656	1949.429271	2280.60157	57.57962414	329.7467623	2008.190314	2379.658554	86.36943622	319.4028691	2034.365156	2429.285747					
072	i:	072-F-BHC1	BHC1	1965	male	682.3441408	fiif	f	f	spontaneous	202.3825383	50.59563458	345.3030175	1904.868358	2227.930825	101.1912692	349.2864244	2008.262986	2733.492287	151.7869037	274.445768	2045.362365	2682.896033					
072	i:	072-F-BHC1	BHC1	1965	male	1418.489785	betiid	t	t	spontaneous	131.2429474	32.81073684	353.9636991	2043.161804	2583.286267	65.62147369	320.1749245	2104.323745	2606.373579	98.43221053	328.5247968	2084.230516	2621.078025					
072	i:	072-F-BHC1	BHC1	1965	male	1422.561947	fiif	f	v	spontaneous	162.5749951	40.64374879	355.8765208	1961.646759	2530.095841	81.28749757	345.8319722	2031.86477	2697.607904	121.9312464	338.2435728	2047.98034	2586.741954					
072	i:	072-F-BHC1	BHC1	1965	male	1879.693746	tiisdeitemiddei	t	z	spontaneous	231.5060243	57.87650607	358.3727826	1999.418621	2331.74366	115.7530121	340.4608405	2045.36146	2358.766155	173.6295182	339.5256057	2053.345325	2479.027869					
075	i:	075-F-BHC1	BHC1	1932	male	806.0768199	tiid	t	t	spontaneous	174.6005831	43.65014577	402.2079588	2353.511365	3186.624014	87.30029155	389.6567511	2380.921037	2785.973182	130.9504373	399.9329264	2313.973663	3058.759227					
075	i:	075-F-BHC1	BHC1	1932	male	1527.533653	tiid	t	d	spontaneous	167.5100429	41.87751072	358.2260357	2369.629186	3250.918493	83.75502143	355.1365685	2574.791872	3043.197175	125.6325322	356.9980102	2334.091005	3031.503396					
075	i:	075-F-BHC1	BHC1	1932	male	83.11067621	wiif	v	f	read	297.8863169	74.47157922	417.5921741	2355.078225	2905.661817	148.9431584	423.135265	2582.028926	3076.507408	223.4147377	298.9533473	2707.512371	3046.733905					
075	i:	075-F-BHC1	BHC1	1932	male	84.42914246	siik	s	k	read	254.2410827	63.56027067	454.2283882	2412.239815	3031.877443	127.1205413	438.073073	2549.029483	2994.342759	190.680812	396.0314226	2487.664147	2981.985771					
075	i:	075-F-BHC1	BHC1	1932	male	102.6552302	tiid	t	t	read	177.8320618	44.45801545	391.6501399	2735.535173	3233.599155	88.9160309	365.9969543	2867.029863	3054.418065	133.3740463	401.3716549	2831.905214	3136.286361					
075	i:	075-F-BHC1	BHC1	1932	male	174.0040753	wiid	v	t	read	169.4772941	42.36932354	404.9504129	2753.602032	3178.54034	84.73864707	363.5950169	2835.992531	3083.154467	127.1079706	400.7602555	2722.359314	3143.558687					
076	i:	076-F-BHC1	BHC1	1962	male	86.11099552	wiif	v	f	read	211.2923384	52.8230846	417.9227128	2614.273894	3036.607797	105.6461692	445.2141488	2726.337957	3229.021433	158.4692538	409.9566552	2717.128974	3256.064699					
076	i:	076-F-BHC1	BHC1	1962	male	87.22487023	siik	s	k	read	250.2156008	62.55390019	475.4018071	2485.174501	2924.148869	125.1078004	467.8090963	2671.487521	3086.531103	187.6617006	407.9283675	2721.061793	3202.951974					
076	i:	076-F-BHC1	BHC1	1962	male	103.3622228	tiid	t	t	read	173.27523	43.3188075	434.242679	2726.690971	3348.018704	86.637615	442.5671166	2771.647932	3240.285909	129.9564225	446.9656964	2832.711351	3027.658989					
076	i:	076-F-BHC1	BHC1	1962	male	178.8973682	wiid	v	t	read	146.4776211	36.61940527	429.0344071	2623.840709	3101.441099	73.23881054	455.1438612	2690.899709	3268.502949	109.8582158	439.8991445	2806.230213	3115.44017					
076	i:	076-F-BHC1	BHC1	1962	male	1271.861921	tiid	t	d	spontaneous	123.8500381	30.96250952	430.2632581	2508.012329	3086.197569	61.92501904	405.2157876	2579.169095	3092.770657	92.88752856	415.7599198	2543.493319	3083.262225					
076	i:	076-F-BHC1	BHC1	1962	male	1609.118658	tiid	t	t	spontaneous	139.5356561	34.88391402	381.6233812	2554.955792	3199.035631	69.76782803	399.2474524	2594.95536	3111.955888	104.651742	375.2020516	2524.953696	2908.580272					
081	i:	081-F-BHC1	BHC1	1936	female	107.9376108	wiif	v	f	read	309.8172598	77.45431494	470.1899832	2482.296749	3322.040182	154.9086299	268.124168	2731.130367	3386.297586	232.3629448	320.4059624	2723.643818	3226.716543					
081	i:	081-F-BHC1	BHC1	1936	female	109.9594983	siik	s	k	read	314.3583328	78.5895832	412.8675201	2383.715618	3211.074217	157.1791664	345.7516929	2487.793739	3255.604234	235.7687496	269.631394	2558.708143	3604.296512					
081	i:	081-F-BHC1	BHC1	1936	female	2413.235803	tiid	t	t	spontaneous	194.8765267	48.71913168	489.4061816	2449.775749	3065.674697	97.43826336	374.0158919	2578.878401	3089.746617	146.157395	385.3273704	2593.501804	3060.475467					
081	i:	081-F-BHC1	BHC1	1936	female	2444.783169	bliid	l	d	spontaneous	169.4473599	42.36183997	419.9288058	2221.076577	2809.146239	84.72367995	410.2045239	2573.569492	2616.845465	127.0855199	401.2712043	2275.15149	2825.355045					
081	i:	081-F-BHC1	BHC1	1936	female	2454.801459	tiid	t	t	spontaneous	165.528298	41.38207449	440.459904	2345.031849	2949.986033	82.76414899	441.2985578	2383.20811	2937.584076	124.1462235	433.2574004	2319.025842	2815.901089					
081	i:	081-F-BHC1	BHC1	1936	female	2478.064935	fiif	f	v	spontaneous	188.5822785	47.14556963	455.7069797	2332.579063	2782.272378	94.29113927	399.4260915	2533.342513	2984.60616	141.4367089	404.0985275	2616.579707	2943.26621					
081	i:	081-F-BHC1	BHC1	1936	female	2566.226409	fiif	f	f	spontaneous	238.5657596	59.64143991	416.3666288	2313.89951	3021.595306	119.2828798	317.2013583	2466.905299	3270.395418	178.9243197	325.4275587	2416.220845	2712.257049					
081	i:	081-F-BHC1	BHC1	1936	female	225.5312597	wiid	v	t	read	194.7771628	48.6942907	357.8708347	2599.848915	3281.621942	97.3885814	350.7154409	2638.178305	3278.992935	146.0828721	380.6620277	2605.712701	3284.483637					
082	i:	082-F-BHC1	BHC1	1963	female	180.0970337	wiid	v	t	read	152.0712598	38.01781495	370.581389	2269.753217	2749.713498	76.03562991	379.79168	2209.991383	2766.62108	114.0534449	399.8857568	2021.363533	2674.885167					
082	i:	082-F-BHC1	BHC1	1963	female	83.59457815	wiif	v	f	read	228.5261507	57.13153768	417.4416113	2336.919875	3001.338458	114.2630754	395.9510931	2411.737806	2800.565438	171.394613	390.8164538	2479.184026	2669.728856					
082	i:	082-F-BHC1	BHC1	1963	female	85.10879903	siik	s	k	read	252.0625877	63.01564693	414.3331251	2266.646714	2960.938683	126.0312939	409.7429274	2240.810717	2904.325133	189.0469408	367.8248256	2344.62761	2560.674246					
082	i:	082-F-BHC1	BHC1	1963	female	102.1680379	tiid	t	t	read	188.6601949	47.16504873	363.3290094	2021.79196	2805.932815	94.33009746	346.6581622	2078.849661	2794.615189	141.4951462	335.4465465	2079.139841	2818.561338					
082	i:	082-F-BHC1	BHC1	1963	female	1013.737624	tiid	t	t	spontaneous	207.5824769	51.89561923	394.1083492	2443.43965	2793.538702	103.7912385	390.1356345	2467.243693	2763.982236	155.6868577	355.5190045	2480.448039	2787.734448					
082	i:	082-F-BHC1	BHC1	1963	female	1015.337534	tiid	t	t	spontaneous	126.1381869	31.53454672	381.0340624	2259.286407	2694.691227	63.06909345	372.4480027	2284.579533	2636.941926	94.60364017	352.7331982	2358.760143	2519.78137					
082	i:	082-F-BHC1	BHC1	1963	female	2007.825751	betiid	t	t	spontaneous	165.844236	41.461059	376.5771633	2261.917372	2632.318827	82.922118	388.8669217	2337.872553	2666.081799	124.383177	390.725542	2331.087422	2643.43342					
085	i:	085-F-BHC1	BHC1	1964	female	161.89914	wiif	v	f	read	208.1815446	52.04538616	353.4285847	2512.967576	3091.53367	104.0907723	403.1488002	2587.395198	3222.538866	156.1361585	396.8835032	2591.760252	3079.996672					
085	i:	085-F-BHC1	BHC1	1964	female	163.262637	siik	s	k	read	175.1596031	43.78990078	416.3770922	2543.776637	2950.601966	87.57980157	387.9357717	2632.218526	2939.493544	131.3697024	367.12803	2672.073333	2918.734744					
085	i:	085-F-BHC1	BHC1	1964	female	185.5344031	tiid	t	t	read	140.9738915	35.24347288	367.83694	2511.446183	3080.510657	70.48694577	328.7301778	2570.250208	3012.041578	105.7304186	279.1940504	2554.800146	3175.261754					
085	i:	085-F-BHC1	BHC1	1964	female	1211.912158	tiid	t	t	spontaneous	175.2178421	43.80446053	372.6346341	2371.894358	2863.297112	87.60892106	388.1147101	2448.476016	2968.667636	131.4133816	344.3882209	2556.437355	2968.009671					
085	i:	085-F-BHC1	BHC1	1964	female	1497.00965	fiif	f	f	spontaneous	99.71657003	24.92914251	392.4707531	2370.686814	3260.067495	49.85828501	392.4354613	2368.790822	3447.926541	74.78742752	390.2853565	2356.644817	3458.808457					
085	i:	085-F-BHC1	BHC1	1964	female	1505.218925	betiid	t	t	spontaneous	113.8801622	28.47004054	331.6530839	2457.980643	3157.295452	56.94008108	321.4664245	2518.098872	3169.573729	85.41012162	299.893816	2613.948076	3176.939022					
085	i:	085-F-BHC1	BHC1	1964	female	1516.450153	bliid	l	t	spontaneous	149.9937642	37.49844104	391.2841515	2328.152285	2698.706289	74.99688209	386.1614166	2437.98504	2986.758589	112.4953231	336.8519821	2469.153797	2987.836298					
085	i:	085-F-BHC1	BHC1	1964	female	1524.41084	bliid	l	t	spontaneous	101.7957899	25.44894748	433.4092315	2196.014197	2740.96811	50.89789497	390.4102633	2338.735427	2792.273818	76.34684245	380.231911	2322.900868	2717.746925					
085	i:	085-F-BHC1	BHC1	1964	female	1592.249302	fiif	f	v	spontaneous	136.5037799	34.12594496	406.9832319	2321.780857	2903.801981	68.25188993	408.5031695	2412.436372	3068.439466	102.3778349	395.5517423	2079.635402	2478.149895					
085	i:	085-F-BHC1	BHC1	1964	female	2004.561959	siik	s	k	spontaneous	117.4750747	29.36876867	411.0687928	2276.563686	2939.929698	58.73753734	361.0630891	2390.194936	2789.275012	88.10630601	295.2305691	2401.974782	2793.920002					
085	i:	085-F-BHC1	BHC1	1964	female	2180.558563	eartiids	t	t	spontaneous	144.7957357	36.19893392	298.1682107	2455.087237	3204.369439	72.39786784	326.5601398	2500.704653	3515.584239	108.5968018	286.2419143	2248.663089	2626.710742					
085	i:	085-F-BHC1	BHC1	1964	female	2358.06242	tiid	t	t	spontaneous	166.7195002	41.67987505	380.0904876	2420.852196	3219.277037	83.35975011	377.2411466	2410.243812	2991.427359	125.0396252	411.7798443	2418.425603	3092.333181					
085	i:	085-F-BHC1	BHC1	1964	female	281.1899004	wiid	v	t	read	205.9741163	51.49352907	421.8202862	2585.760835	3009.250532	102.9870581	323.0001808	2754.305879	2937.686473	154.4805872	326.6691864	2661.70528	3355.026039					
036	i:	036-F-BHC1	BHC1	1936	female	202.7350625	wiid	v	t	read	158.0928306	39.52320765	308.7463494	2315.604363	2732.871983	79.04641529	299.4081594	2458.662133	2548.203224	118.5696229	323.0177717	2279.191052	2616.035056					
036	i:	036-F-BHC1	BHC1	1936	female	677.023009	tiid	t	t	spontaneous	168.8477467	42.21193668	334.1111068	2356.167396	2826.31122	84.42387336	330.0380238	2623.83498	2767.313521	126.63581	338.3039313	2498.033859	2691.757857					
036	i:	036-F-BHC1	BHC1	1936	female	1354.024263	tiisdeitejûns	t	z	spontaneous	167.6547645	41.91369112	320.1938315	2395.28739	2756.022022	83.82738223	255.0233223	2365.865962	2698.514647	125.7410733	292.7255214	2463.493458	2723.539027					
036	i:	036-F-BHC1	BHC1	1936	female	2159.958968	tiid	t	d	spontaneous	101.2806378	25.32015945	354.002009	2309.446502	2566.825323	50.6403189	361.9353262	2404.185005	2757.869188	75.96047836	302.271796	2315.902146	2561.488858					
005	i:	005-F-BHC1	BHC1	1937	male	2757.222485	tiid	t	d	spontaneous	151.3611041	37.84027603	343.7232788	2195.664424	2645.239808	75.68055206	341.8578876	2255.237277	2761.033897	113.5208281	348.4887429	2204.14234	2691.872102					
005	i:	005-F-BHC2	BHC2	1937	male	111.4890278	wiif	v	f	read	353.439684	88.35992101	345.4569006	2184.51837	2620.123808	176.719842	308.7097941	2228.085846	2628.888845	265.079763	313.3578489	2275.734509	2658.721543					
005	i:	005-F-BHC2	BHC2	1937	male	121.0732927	siik	s	k	read	366.0165756	91.5041439	372.9379179	2123.344601	2477.753188	183.0082878	308.709256	2200.438422	2528.389621	274.5124317	342.5710872	2246.978333	2590.715455					
005	i:	005-F-BHC2	BHC2	1937	male	544.7522232	wiis	v	z	spontaneous	140.9242006	35.23105015	387.5405359	2068.921566	2381.840552	70.4621003	400.2703816	2111.402216	2432.666425	105.6931504	412.5410617	2251.568138	2497.714883					
006	i:	006-F-BHC1	BHC1	1962	male	99.04427588	wiif	v	f	read	165.7626472	41.44066181	356.4765951	2324.964975	2781.220824	82.88132362	303.7211687	2416.233953	2902.018363	124.3219854	281.5027482	2397.292695	2965.011178					
006	i:	006-F-BHC1	BHC1	1962	male	100.13211	siik	s	k	read	145.9613931	36.49034828	357.0250563	2221.114177	2778.108137	72.98069655	361.0621949	2267.122377	2838.082274	109.4710448	354.3081832	2251.78203	2862.736707					
006	i:	006-F-BHC1	BHC1	1962	male	124.3879858	tiid	t	t	read	151.9024943	37.97562358	341.0366265	2157.142153	2826.746329	75.95124717	334.5277512	2352.165251	2841.578664	113.9268707	321.0798848	2411.418586	2843.092492					
006	i:	006-F-BHC1	BHC1	1962	male	207.9697613	wiid	v	t	read	153.1222807	38.28057017	311.8281084	2412.275931	2844.399429	76.56114035	348.150532	2544.171816	2898.27632	114.8417105	311.8410456	2761.29703	2805.913453					
006	i:	006-F-BHC1	BHC1	1962	male	1066.770755	betiid	t	d	spontaneous	107.2157633	26.80394082	341.1172412	2372.674726	2800.798956	53.60788163	367.0457731	2371.878112	2793.59415	80.41182245	337.4850199	2278.825311	2819.251155					
006	i:	006-F-BHC1	BHC1	1962	male	1327.664846	fiif	f	v	spontaneous	234.8474322	58.71185805	389.3063059	2313.007759	2707.58493	117.4237161	328.6315635	2432.867185	2783.839414	176.1355742	328.811707	2455.064021	2874.94025					
006	i:	006-F-BHC2	BHC2	1962	male	122.5152828	tiid	t	t	read	205.813417	51.45335425	333.2288976	2292.648471	2840.918529	102.9067085	361.2144308	2371.957888	2830.397963	154.3600628	329.2868983	2346.621756	2895.691081					
006	i:	006-F-BHC2	BHC2	1962	male	217.9717212	wiid	v	t	read	155.695202	38.9238005	345.1791181	2278.070403	2733.806562	77.847601	312.7531232	2396.583493	2719.368033	116.7714015	381.6659683	2537.440753	2722.910043					
006	i:	006-F-BHC2	BHC2	1962	male	108.5496862	wiif	v	f	read	242.125445	60.53136125	344.2570047	2400.682445	2972.825558	121.0627225	375.1467919	2436.310468	3155.215147	181.5940838	345.6008367	2409.975813	3180.333337					
006	i:	006-F-BHC2	BHC2	1962	male	110.6284913	siik	s	k	read	257.053663	64.26341575	392.6414375	2364.280247	2807.881648	128.5268315	374.1160933	2401.804634	2952.602345	192.7902473	366.8516915	2424.908794	3091.862477					
006	i:	006-F-BHC2	BHC2	1962	male	576.8124997	tiidskriften	t	t	spontaneous	143.775413	35.94385325	392.5151439	2099.330975	2573.839043	71.8877065	400.5645458	2252.563367	2399.520004	107.8315598	404.3813006	2124.855171	2584.329905					
006	i:	006-F-BHC2	BHC2	1962	male	917.7294987	tiid	t	t	spontaneous	157.017885	39.25447125	363.741629	2324.714446	2800.802802	78.5089425	346.7295333	2317.859047	2759.981834	117.7634138	366.3251374	2019.407881	2650.030817					
006	i:	006-F-BHC2	BHC2	1962	male	1123.305426	fiif	f	v	spontaneous	134.490697	33.62267425	390.8313329	2194.493617	2758.744991	67.2453485	376.6500456	2233.917501	2800.659624	100.8680228	364.6403053	2178.988488	2628.364247					
024	i:	024-F-BHC2	BHC2	1935	male	120.6738257	wiif	v	f	read	326.742961	81.68574025	310.5476744	2076.653834	2573.225733	163.3714805	335.2709483	2099.813653	2682.225271	245.0572208	315.257825	2092.586496	2607.858234					
